candidate_id,library,source_object,category,motion_types,joint_count,body_count
objaverse_6e6542449495405aaa1807f5c8343633,objaverse_v1,6e6542449495405aaa1807f5c8343633,Crate,dynamic_rigid,0,1
objaverse_6e67803ed20b4f9e91c5267290a83ee5,objaverse_v1,6e67803ed20b4f9e91c5267290a83ee5,Desk,dynamic_rigid,0,1
objaverse_6e69893a8de944278617539977258b45,objaverse_v1,6e69893a8de944278617539977258b45,Typewriter,dynamic_rigid,0,1
objaverse_6e69e33fff654cf896bf218e7c8325ac,objaverse_v1,6e69e33fff654cf896bf218e7c8325ac,FireAlarm,dynamic_rigid,0,1
objaverse_6e815d383a2c401bb1ededacfe079734,objaverse_v1,6e815d383a2c401bb1ededacfe079734,MusicStool,dynamic_rigid,0,1
objaverse_6e87378f06f64fcf8a032a1606780a0b,objaverse_v1,6e87378f06f64fcf8a032a1606780a0b,Kettle,dynamic_rigid,0,1
objaverse_6e9a71be6fb64785b09f2a4bbf2abcdf,objaverse_v1,6e9a71be6fb64785b09f2a4bbf2abcdf,Bench,dynamic_rigid,0,1
objaverse_6e9bbc6183be4a2793d642d2cfba3cde,objaverse_v1,6e9bbc6183be4a2793d642d2cfba3cde,Phone,dynamic_rigid,0,1
objaverse_6e9da42de04049ab8ce952adad4b7592,objaverse_v1,6e9da42de04049ab8ce952adad4b7592,TennisBall,dynamic_rigid,0,1
objaverse_6e9f73510e3340e38838c40bcadb0d2f,objaverse_v1,6e9f73510e3340e38838c40bcadb0d2f,Table,dynamic_rigid,0,1
objaverse_6e9fecc83b904ec3b290f599dfb7804b,objaverse_v1,6e9fecc83b904ec3b290f599dfb7804b,Phone,dynamic_rigid,0,1
objaverse_6eb4212e70b941a3bd2db196a47828b9,objaverse_v1,6eb4212e70b941a3bd2db196a47828b9,Bed,dynamic_rigid,0,1
objaverse_6ebab275b9574faeb8dfcc7d523a973e,objaverse_v1,6ebab275b9574faeb8dfcc7d523a973e,Chair,dynamic_rigid,0,1
objaverse_6ebc71dc1f3441059910b90c04d92541,objaverse_v1,6ebc71dc1f3441059910b90c04d92541,Display,dynamic_rigid,0,1
objaverse_6ec82b946a4e4447bca511daa8e5a7b9,objaverse_v1,6ec82b946a4e4447bca511daa8e5a7b9,Drawer,dynamic_rigid,0,1
objaverse_6edaa7e4dcbd49159a00bbddf2c509a5,objaverse_v1,6edaa7e4dcbd49159a00bbddf2c509a5,Figurine,dynamic_rigid,0,1
objaverse_6ede129be11e43cea5c279e34a7eddaa,objaverse_v1,6ede129be11e43cea5c279e34a7eddaa,Clock,dynamic_rigid,0,1
objaverse_6eded741814747329d1333ffa3222f99,objaverse_v1,6eded741814747329d1333ffa3222f99,Chair,dynamic_rigid,0,1
objaverse_6eef299b1aac4ff29f238abca0f7cff3,objaverse_v1,6eef299b1aac4ff29f238abca0f7cff3,Bottle,dynamic_rigid,0,1
objaverse_6eeff9426cbf4d65902fc6845828a837,objaverse_v1,6eeff9426cbf4d65902fc6845828a837,Pen,dynamic_rigid,0,1
objaverse_6ef95979598942cd8aa91922f35dc28f,objaverse_v1,6ef95979598942cd8aa91922f35dc28f,ScaleMeasuringInstrument,dynamic_rigid,0,1
objaverse_6efd8546278e4205a2d664aa44bc5b29,objaverse_v1,6efd8546278e4205a2d664aa44bc5b29,ScaleMeasuringInstrument,dynamic_rigid,0,1
objaverse_6f1fc902303e4f4eb94e155000b8d811,objaverse_v1,6f1fc902303e4f4eb94e155000b8d811,PipeBowl,dynamic_rigid,0,1
objaverse_6f2e90d6157a40958a500ace8c454a76,objaverse_v1,6f2e90d6157a40958a500ace8c454a76,Pen,dynamic_rigid,0,1
objaverse_6f333e67706341649ca91580bb51b066,objaverse_v1,6f333e67706341649ca91580bb51b066,Microphone,dynamic_rigid,0,1
objaverse_6f3afdd50a464a4ab5476e100161c2e1,objaverse_v1,6f3afdd50a464a4ab5476e100161c2e1,Hammer,dynamic_rigid,0,1
objaverse_6f3b6984c2f74d64b08833b5f61c2253,objaverse_v1,6f3b6984c2f74d64b08833b5f61c2253,PhonographRecord,dynamic_rigid,0,1
objaverse_6f4a0b64512f412aa46403796201ac1c,objaverse_v1,6f4a0b64512f412aa46403796201ac1c,Laptop,dynamic_rigid,0,1
objaverse_6f4ccb0c7d344fc9989af1f62cddc266,objaverse_v1,6f4ccb0c7d344fc9989af1f62cddc266,Signboard,dynamic_rigid,0,1
objaverse_6f50614649a24b908634710dc65992a7,objaverse_v1,6f50614649a24b908634710dc65992a7,TrafficLight,dynamic_rigid,0,1
objaverse_6f6237d16821480e815f27bd97879618,objaverse_v1,6f6237d16821480e815f27bd97879618,Helmet,dynamic_rigid,0,1
objaverse_6f6cf0d96cbf4e7f8c639d6e2b7c0aea,objaverse_v1,6f6cf0d96cbf4e7f8c639d6e2b7c0aea,ChoppingBoard,dynamic_rigid,0,1
objaverse_6f71a325143344a4bf0751be5d703444,objaverse_v1,6f71a325143344a4bf0751be5d703444,Cassette,dynamic_rigid,0,1
objaverse_6f79223d321047059e1032c78b1b00a5,objaverse_v1,6f79223d321047059e1032c78b1b00a5,Table,dynamic_rigid,0,1
objaverse_6f799e5d14dd4ca28976c79e40b53fd6,objaverse_v1,6f799e5d14dd4ca28976c79e40b53fd6,Umbrella,dynamic_rigid,0,1
objaverse_6f7bb38a14544f65902b10ec921fe57e,objaverse_v1,6f7bb38a14544f65902b10ec921fe57e,Chair,dynamic_rigid,0,1
objaverse_6f7ce57ba5f94444b23ae4fb7b8cc209,objaverse_v1,6f7ce57ba5f94444b23ae4fb7b8cc209,WagonWheel,dynamic_rigid,0,1
objaverse_6f7f4c9ba5de483b97244118aa847ba1,objaverse_v1,6f7f4c9ba5de483b97244118aa847ba1,Toilet,dynamic_rigid,0,1
objaverse_6f81bdd9e9434d24b614a628202733b7,objaverse_v1,6f81bdd9e9434d24b614a628202733b7,Keg,dynamic_rigid,0,1
objaverse_6f83d025c0274d149dfdf8be910b75d8,objaverse_v1,6f83d025c0274d149dfdf8be910b75d8,Table,dynamic_rigid,0,1
objaverse_6f8523cc25e3436f8ed3be5f822e56aa,objaverse_v1,6f8523cc25e3436f8ed3be5f822e56aa,Joystick,dynamic_rigid,0,1
objaverse_6f89055647a843e89143e52c5560a482,objaverse_v1,6f89055647a843e89143e52c5560a482,Fan,dynamic_rigid,0,1
objaverse_6f9e5605b41d45d1a90f1afe83420d29,objaverse_v1,6f9e5605b41d45d1a90f1afe83420d29,Pen,dynamic_rigid,0,1
objaverse_6faf2d6a369146e484d9c6af7bb87cee,objaverse_v1,6faf2d6a369146e484d9c6af7bb87cee,Binder,dynamic_rigid,0,1
objaverse_6fb5032d4c0f45c3b767c1a8d694ec70,objaverse_v1,6fb5032d4c0f45c3b767c1a8d694ec70,Display,dynamic_rigid,0,1
objaverse_6fb6b24aaf744578bf16d20627a48958,objaverse_v1,6fb6b24aaf744578bf16d20627a48958,Table,dynamic_rigid,0,1
objaverse_6fc30ca34f3a4e2eb076e4e819f1b7c2,objaverse_v1,6fc30ca34f3a4e2eb076e4e819f1b7c2,Drawer,dynamic_rigid,0,1
objaverse_6fc33cbd0cf54e0d9dfecd52da1b2418,objaverse_v1,6fc33cbd0cf54e0d9dfecd52da1b2418,Bottle,dynamic_rigid,0,1
objaverse_6fcd4ae9f82844219ec465b49d4b69e0,objaverse_v1,6fcd4ae9f82844219ec465b49d4b69e0,Cassette,dynamic_rigid,0,1
objaverse_6fd59ded45e04e4bb0fea6c9e73c9496,objaverse_v1,6fd59ded45e04e4bb0fea6c9e73c9496,Chair,dynamic_rigid,0,1
objaverse_6fe82a439ae8465e90d5d68ee0420628,objaverse_v1,6fe82a439ae8465e90d5d68ee0420628,Clock,dynamic_rigid,0,1
objaverse_6fe90ba6752b41de950f23c445523d54,objaverse_v1,6fe90ba6752b41de950f23c445523d54,FootballHelmet,dynamic_rigid,0,1
objaverse_70005f64dc8a4250bb3017515b83f878,objaverse_v1,70005f64dc8a4250bb3017515b83f878,HardbackBook,dynamic_rigid,0,1
objaverse_70076df786934605bfeed510bd1d0cad,objaverse_v1,70076df786934605bfeed510bd1d0cad,Umbrella,dynamic_rigid,0,1
objaverse_700b552e2a1c4080a5582e23ca379cd2,objaverse_v1,700b552e2a1c4080a5582e23ca379cd2,Gemstone,dynamic_rigid,0,1
objaverse_701122fa341a4313a9a0789ae5cc0ec3,objaverse_v1,701122fa341a4313a9a0789ae5cc0ec3,RadioReceiver,dynamic_rigid,0,1
objaverse_7013da139fe14b70abf5742767110aa9,objaverse_v1,7013da139fe14b70abf5742767110aa9,PanForCooking,dynamic_rigid,0,1
objaverse_7018a6ab87024f1d90b58b0cbb6bb39e,objaverse_v1,7018a6ab87024f1d90b58b0cbb6bb39e,Tripod,dynamic_rigid,0,1
objaverse_701c17a1a77e469ab0d833e3aa1b1847,objaverse_v1,701c17a1a77e469ab0d833e3aa1b1847,Table,dynamic_rigid,0,1
objaverse_703b12c3b17949f6ae384b8bc39ff56d,objaverse_v1,703b12c3b17949f6ae384b8bc39ff56d,Seashell,dynamic_rigid,0,1
objaverse_704371139f0d4b1db43dc2e243bf6df8,objaverse_v1,704371139f0d4b1db43dc2e243bf6df8,Mirror,dynamic_rigid,0,1
objaverse_704bc7fa4f1c4226908e3905c9730c22,objaverse_v1,704bc7fa4f1c4226908e3905c9730c22,FireAlarm,dynamic_rigid,0,1
objaverse_705e1d09e2fd4f0797bc540b34561e24,objaverse_v1,705e1d09e2fd4f0797bc540b34561e24,Kettle,dynamic_rigid,0,1
objaverse_70617d7cae8d4d67a354cb44ba7b21e7,objaverse_v1,70617d7cae8d4d67a354cb44ba7b21e7,Dollhouse,dynamic_rigid,0,1
objaverse_706732962b4846f38863bd28c8fbb1f9,objaverse_v1,706732962b4846f38863bd28c8fbb1f9,WeddingRing,dynamic_rigid,0,1
objaverse_70739da5a82149a799828a8751fd5d91,objaverse_v1,70739da5a82149a799828a8751fd5d91,Kettle,dynamic_rigid,0,1
objaverse_70752f2d5d5840e1930c20ccf46d8ee7,objaverse_v1,70752f2d5d5840e1930c20ccf46d8ee7,PostboxPublic,dynamic_rigid,0,1
objaverse_708c7214aa7f4c30b5656f046be7ba1a,objaverse_v1,708c7214aa7f4c30b5656f046be7ba1a,Phone,dynamic_rigid,0,1
objaverse_70907da426384ab19ccf4e9b0537f1ca,objaverse_v1,70907da426384ab19ccf4e9b0537f1ca,Padlock,dynamic_rigid,0,1
objaverse_7093e3a7290144528b0ed7070d92c8ee,objaverse_v1,7093e3a7290144528b0ed7070d92c8ee,Generator,dynamic_rigid,0,1
objaverse_709b7464d77a46b3a7fcbad6741edaf1,objaverse_v1,709b7464d77a46b3a7fcbad6741edaf1,Shield,dynamic_rigid,0,1
objaverse_709be93810c84ce793e77673612cad1f,objaverse_v1,709be93810c84ce793e77673612cad1f,ChoppingBoard,dynamic_rigid,0,1
objaverse_709e218b242e418ca3cc77e82cc4039e,objaverse_v1,709e218b242e418ca3cc77e82cc4039e,SteeringWheel,dynamic_rigid,0,1
objaverse_709e7fcc150c4843ac7bfc15d61f75bb,objaverse_v1,709e7fcc150c4843ac7bfc15d61f75bb,Keg,dynamic_rigid,0,1
objaverse_70a5253f8cd54d73b081027e0d43ef80,objaverse_v1,70a5253f8cd54d73b081027e0d43ef80,RecordPlayer,dynamic_rigid,0,1
objaverse_70aed3dc12274120809c97ee26e78fdb,objaverse_v1,70aed3dc12274120809c97ee26e78fdb,Lamp,dynamic_rigid,0,1
objaverse_70b386f16399467aa30f43674acfb478,objaverse_v1,70b386f16399467aa30f43674acfb478,TelevisionCamera,dynamic_rigid,0,1
objaverse_70b545688f9e4b26a7253250352b7ffc,objaverse_v1,70b545688f9e4b26a7253250352b7ffc,Kettle,dynamic_rigid,0,1
objaverse_70b58068fc0147f2805c2d5bacc8b484,objaverse_v1,70b58068fc0147f2805c2d5bacc8b484,Chair,dynamic_rigid,0,1
objaverse_70c51e0167be4af9a6d5bc268b149f5b,objaverse_v1,70c51e0167be4af9a6d5bc268b149f5b,Barrel,dynamic_rigid,0,1
objaverse_70cc94064c53499f8c793ffc221b0165,objaverse_v1,70cc94064c53499f8c793ffc221b0165,Bottle,dynamic_rigid,0,1
objaverse_70cdd83b6330428cb51b92a4aa775019,objaverse_v1,70cdd83b6330428cb51b92a4aa775019,Table,dynamic_rigid,0,1
objaverse_70cf8d97d8b54ff8971bee59ec23505b,objaverse_v1,70cf8d97d8b54ff8971bee59ec23505b,Can,dynamic_rigid,0,1
objaverse_70d185b09a154c799fd6f9aeff8c9579,objaverse_v1,70d185b09a154c799fd6f9aeff8c9579,Armor,dynamic_rigid,0,1
objaverse_70d2687b6aab40c291d2d453c3f0afb6,objaverse_v1,70d2687b6aab40c291d2d453c3f0afb6,Hammer,dynamic_rigid,0,1
objaverse_70d6d27b8f2c42c4802f7502fa7ec1e5,objaverse_v1,70d6d27b8f2c42c4802f7502fa7ec1e5,Helmet,dynamic_rigid,0,1
objaverse_70d78705ad7749d5b25d0f54850ccfc7,objaverse_v1,70d78705ad7749d5b25d0f54850ccfc7,Figurine,dynamic_rigid,0,1
objaverse_70d8c5ea8d08414593d1827e845432a7,objaverse_v1,70d8c5ea8d08414593d1827e845432a7,Pen,dynamic_rigid,0,1
objaverse_70ddbe390b984db68cc46bbbc0a584f2,objaverse_v1,70ddbe390b984db68cc46bbbc0a584f2,Fan,dynamic_rigid,0,1
objaverse_70e695f11baf4941a7da92108835de27,objaverse_v1,70e695f11baf4941a7da92108835de27,Wrench,dynamic_rigid,0,1
objaverse_70ec1b6c749042fb894443c66adee495,objaverse_v1,70ec1b6c749042fb894443c66adee495,Lamp,dynamic_rigid,0,1
objaverse_70efc4b261324911bee731fa1b69fde2,objaverse_v1,70efc4b261324911bee731fa1b69fde2,Table,dynamic_rigid,0,1
objaverse_7104ac3d843649f5bef81bc100becb80,objaverse_v1,7104ac3d843649f5bef81bc100becb80,Kettle,dynamic_rigid,0,1
objaverse_71052e994ab043718c60408f2f6f4b94,objaverse_v1,71052e994ab043718c60408f2f6f4b94,Figurine,dynamic_rigid,0,1
objaverse_7112ff509d064ad0a23d13553b5d558e,objaverse_v1,7112ff509d064ad0a23d13553b5d558e,Teapot,dynamic_rigid,0,1
objaverse_7115685c28d141ffa65fecc3ee1838b1,objaverse_v1,7115685c28d141ffa65fecc3ee1838b1,Fan,dynamic_rigid,0,1
objaverse_71229448765c4f6f818cfd35913e56a4,objaverse_v1,71229448765c4f6f818cfd35913e56a4,FireExtinguisher,dynamic_rigid,0,1
objaverse_712dfa3d9bb24d55bf5daa02929473db,objaverse_v1,712dfa3d9bb24d55bf5daa02929473db,StorageFurniture,dynamic_rigid,0,1
objaverse_712e0cf10fbe43b697bfaa25987c8d9a,objaverse_v1,712e0cf10fbe43b697bfaa25987c8d9a,Bottle,dynamic_rigid,0,1
objaverse_713a1d5203a1423285c789fa0531ad62,objaverse_v1,713a1d5203a1423285c789fa0531ad62,Kettle,dynamic_rigid,0,1
objaverse_714397383f014eafb4de216db99e851d,objaverse_v1,714397383f014eafb4de216db99e851d,Cup,dynamic_rigid,0,1
objaverse_714694c15fc14e2197fb6deb251cf07c,objaverse_v1,714694c15fc14e2197fb6deb251cf07c,PocketWatch,dynamic_rigid,0,1
objaverse_71478cf86a164d31b4b41ff6aaf4a43f,objaverse_v1,71478cf86a164d31b4b41ff6aaf4a43f,Phone,dynamic_rigid,0,1
objaverse_714f271c306942f98431376a69de6e35,objaverse_v1,714f271c306942f98431376a69de6e35,TapeMeasure,dynamic_rigid,0,1
objaverse_715e7c818f814ca18b83c7f255b6b4e4,objaverse_v1,715e7c818f814ca18b83c7f255b6b4e4,Compass,dynamic_rigid,0,1
objaverse_715f1b7ccb7a40668b14ef1c9edfa7d2,objaverse_v1,715f1b7ccb7a40668b14ef1c9edfa7d2,Chair,dynamic_rigid,0,1
objaverse_717b843ba48e40e0b1c3a8b6ef6a1d34,objaverse_v1,717b843ba48e40e0b1c3a8b6ef6a1d34,Fork,dynamic_rigid,0,1
objaverse_71853da424aa4b208e14f6cf430339ae,objaverse_v1,71853da424aa4b208e14f6cf430339ae,Lamp,dynamic_rigid,0,1
objaverse_719469569287452f86f1d3568158ec8d,objaverse_v1,719469569287452f86f1d3568158ec8d,Clock,dynamic_rigid,0,1
objaverse_7197a69fe5984776994ef1948162ca40,objaverse_v1,7197a69fe5984776994ef1948162ca40,Display,dynamic_rigid,0,1
objaverse_71a4502e9a20423ba847bf6b073a07a1,objaverse_v1,71a4502e9a20423ba847bf6b073a07a1,Chair,dynamic_rigid,0,1
objaverse_71ab3427ad1142718af2ee8feb85c5fd,objaverse_v1,71ab3427ad1142718af2ee8feb85c5fd,Clock,dynamic_rigid,0,1
objaverse_71af93b1d15f4f48ad836d36110626f7,objaverse_v1,71af93b1d15f4f48ad836d36110626f7,StorageFurniture,dynamic_rigid,0,1
objaverse_71b0b67f02ec4260aaf722c795490e5f,objaverse_v1,71b0b67f02ec4260aaf722c795490e5f,Fireplace,dynamic_rigid,0,1
objaverse_71b5d87275584524aa112f25c7227918,objaverse_v1,71b5d87275584524aa112f25c7227918,Pot,dynamic_rigid,0,1
objaverse_71b622c6e4aa4a848d9b6fcdbfc27ad7,objaverse_v1,71b622c6e4aa4a848d9b6fcdbfc27ad7,Keg,dynamic_rigid,0,1
objaverse_71b902f0b2c04498ad017c21639a9d51,objaverse_v1,71b902f0b2c04498ad017c21639a9d51,WeddingRing,dynamic_rigid,0,1
objaverse_71bbb09829ab48fabe127bd5a857db78,objaverse_v1,71bbb09829ab48fabe127bd5a857db78,Hammer,dynamic_rigid,0,1
objaverse_71bc97b4714e43418b469c57dfca330e,objaverse_v1,71bc97b4714e43418b469c57dfca330e,VendingMachine,dynamic_rigid,0,1
objaverse_71c931156b9e4be3b8545e9641c73888,objaverse_v1,71c931156b9e4be3b8545e9641c73888,Cart,dynamic_rigid,0,1
objaverse_71cc8493bee84ea8b9ade360e13cb565,objaverse_v1,71cc8493bee84ea8b9ade360e13cb565,Table,dynamic_rigid,0,1
objaverse_71df3a6e3c624ba483d41f51774ea7eb,objaverse_v1,71df3a6e3c624ba483d41f51774ea7eb,Flash,dynamic_rigid,0,1
objaverse_71e7aa497fc84f638851767a3aacad8e,objaverse_v1,71e7aa497fc84f638851767a3aacad8e,Pot,dynamic_rigid,0,1
objaverse_71e9895cf75841f2a1ab1778861f1a89,objaverse_v1,71e9895cf75841f2a1ab1778861f1a89,Box,dynamic_rigid,0,1
objaverse_71faaec870944d18ba03822bfdf15744,objaverse_v1,71faaec870944d18ba03822bfdf15744,Typewriter,dynamic_rigid,0,1
objaverse_720a7ec6b8ad46bbbb726e7212f2b22d,objaverse_v1,720a7ec6b8ad46bbbb726e7212f2b22d,Pendulum,dynamic_rigid,0,1
objaverse_721bb93d169a4d5f9e8dd15ad45a367f,objaverse_v1,721bb93d169a4d5f9e8dd15ad45a367f,PaperbackBook,dynamic_rigid,0,1
objaverse_721c70b175674aad93d742ff8812b512,objaverse_v1,721c70b175674aad93d742ff8812b512,Mug,dynamic_rigid,0,1
objaverse_721ceca9782441b3ab2244a99e4304a4,objaverse_v1,721ceca9782441b3ab2244a99e4304a4,Cone,dynamic_rigid,0,1
objaverse_7220b6283360440fbbf8ccff08e25a7f,objaverse_v1,7220b6283360440fbbf8ccff08e25a7f,Tripod,dynamic_rigid,0,1
objaverse_7223f972a1b44194abdc8f84b896086d,objaverse_v1,7223f972a1b44194abdc8f84b896086d,AerosolCan,dynamic_rigid,0,1
objaverse_72249dddcb2c43e0a4d9e479e6ac0f13,objaverse_v1,72249dddcb2c43e0a4d9e479e6ac0f13,MusicStool,dynamic_rigid,0,1
objaverse_72286e591df64c2fbc75f00f085f3d64,objaverse_v1,72286e591df64c2fbc75f00f085f3d64,Blackboard,dynamic_rigid,0,1
objaverse_7232408612424923838e8f67176056ce,objaverse_v1,7232408612424923838e8f67176056ce,Chair,dynamic_rigid,0,1
objaverse_7241d57cd08e4508bc9b4914c7a27a4c,objaverse_v1,7241d57cd08e4508bc9b4914c7a27a4c,Fan,dynamic_rigid,0,1
objaverse_7242dc92501742cabc6edfc501e219a4,objaverse_v1,7242dc92501742cabc6edfc501e219a4,Chair,dynamic_rigid,0,1
objaverse_7246b990dbb14c3caecfc4c7c2e70edf,objaverse_v1,7246b990dbb14c3caecfc4c7c2e70edf,Chair,dynamic_rigid,0,1
objaverse_724d93a7f3644f96909e8c55909c6418,objaverse_v1,724d93a7f3644f96909e8c55909c6418,Table,dynamic_rigid,0,1
objaverse_7250ab221633469b94035d0c9952c345,objaverse_v1,7250ab221633469b94035d0c9952c345,Microwave,dynamic_rigid,0,1
objaverse_7250baeb03e940d08aba4a03b91e081b,objaverse_v1,7250baeb03e940d08aba4a03b91e081b,Keg,dynamic_rigid,0,1
objaverse_725e84ffb4834360bb26287050a0ee63,objaverse_v1,725e84ffb4834360bb26287050a0ee63,Kettle,dynamic_rigid,0,1
objaverse_72641abc7ce94bcc8d5bf0667fa9a52f,objaverse_v1,72641abc7ce94bcc8d5bf0667fa9a52f,Display,dynamic_rigid,0,1
objaverse_726a646234fe4ee59fcdff9dafd89c09,objaverse_v1,726a646234fe4ee59fcdff9dafd89c09,Chair,dynamic_rigid,0,1
objaverse_72766f9651dc464c9ee009ba9415ac4e,objaverse_v1,72766f9651dc464c9ee009ba9415ac4e,Knife,dynamic_rigid,0,1
objaverse_72801a6b5e8044a19fd14498493efc14,objaverse_v1,72801a6b5e8044a19fd14498493efc14,Clock,dynamic_rigid,0,1
objaverse_72826cd5c17a42798a8e8e36c05c5035,objaverse_v1,72826cd5c17a42798a8e8e36c05c5035,Clock,dynamic_rigid,0,1
objaverse_728fe13683464a98a7207fc65c8996a7,objaverse_v1,728fe13683464a98a7207fc65c8996a7,Piano,dynamic_rigid,0,1
objaverse_72960d59365844aebc8b9c85ae7b4cb7,objaverse_v1,72960d59365844aebc8b9c85ae7b4cb7,Backpack,dynamic_rigid,0,1
objaverse_729e9f90c0d24396aee0975a18c2a62e,objaverse_v1,729e9f90c0d24396aee0975a18c2a62e,VendingMachine,dynamic_rigid,0,1
objaverse_72ac65ca62714856856370b95e6aa0ed,objaverse_v1,72ac65ca62714856856370b95e6aa0ed,Ball,dynamic_rigid,0,1
objaverse_72b0be313f554effbeb939f60a3c3b03,objaverse_v1,72b0be313f554effbeb939f60a3c3b03,KitchenSink,dynamic_rigid,0,1
objaverse_72b88f8a8a4f4832b90381c9a19f5a1b,objaverse_v1,72b88f8a8a4f4832b90381c9a19f5a1b,Soap,dynamic_rigid,0,1
objaverse_72cc36a8e0fa44d4b57a516c52d41418,objaverse_v1,72cc36a8e0fa44d4b57a516c52d41418,Refrigerator,dynamic_rigid,0,1
objaverse_72ce292e1bd945aea580d223c75a870e,objaverse_v1,72ce292e1bd945aea580d223c75a870e,VendingMachine,dynamic_rigid,0,1
objaverse_72d7bf4ded6a49da860a840ea38d9fb6,objaverse_v1,72d7bf4ded6a49da860a840ea38d9fb6,Cart,dynamic_rigid,0,1
objaverse_72d905df9a424913b203ebd9d97a912c,objaverse_v1,72d905df9a424913b203ebd9d97a912c,Chair,dynamic_rigid,0,1
objaverse_72e0a59c1db545e899cfbb433337717b,objaverse_v1,72e0a59c1db545e899cfbb433337717b,Faucet,dynamic_rigid,0,1
objaverse_72e0e0b03dec42dbbb67ae0d5b9ff0b0,objaverse_v1,72e0e0b03dec42dbbb67ae0d5b9ff0b0,StorageFurniture,dynamic_rigid,0,1
objaverse_72e578e1a62749dd8861b45f3cf2265e,objaverse_v1,72e578e1a62749dd8861b45f3cf2265e,Stool,dynamic_rigid,0,1
objaverse_72ea9b9996e147ef8400a213e9346c5d,objaverse_v1,72ea9b9996e147ef8400a213e9346c5d,Table,dynamic_rigid,0,1
objaverse_72f492e36af5461b91ce066dab70af79,objaverse_v1,72f492e36af5461b91ce066dab70af79,Knife,dynamic_rigid,0,1
objaverse_72f8601001af4220ab860aaf49bb575d,objaverse_v1,72f8601001af4220ab860aaf49bb575d,Chair,dynamic_rigid,0,1
objaverse_730811e3c39c494c8ab067967380a0dc,objaverse_v1,730811e3c39c494c8ab067967380a0dc,MusicalInstrument,dynamic_rigid,0,1
objaverse_731124f11bb24279b20dc3aa4ff591d6,objaverse_v1,731124f11bb24279b20dc3aa4ff591d6,TennisBall,dynamic_rigid,0,1
objaverse_731f2e4a42c7404d8b79a33dab0234b5,objaverse_v1,731f2e4a42c7404d8b79a33dab0234b5,Lamp,dynamic_rigid,0,1
objaverse_7328dd0e91f24f7c903035a8ef26f944,objaverse_v1,7328dd0e91f24f7c903035a8ef26f944,Teapot,dynamic_rigid,0,1
objaverse_7337db178c83485c923863164e3633c4,objaverse_v1,7337db178c83485c923863164e3633c4,Teapot,dynamic_rigid,0,1
objaverse_733c2622fb954c8985582393c0dcaf25,objaverse_v1,733c2622fb954c8985582393c0dcaf25,Phone,dynamic_rigid,0,1
objaverse_7342b56116334f0c8289b7ba497050df,objaverse_v1,7342b56116334f0c8289b7ba497050df,Calculator,dynamic_rigid,0,1
objaverse_73430fc6d81642b7a53d8abe5ecca297,objaverse_v1,73430fc6d81642b7a53d8abe5ecca297,Cart,dynamic_rigid,0,1
objaverse_7351366cae2a4361aa3318f9d2fcb03a,objaverse_v1,7351366cae2a4361aa3318f9d2fcb03a,Phone,dynamic_rigid,0,1
objaverse_7352393b15e742518d4c1df28fffee3b,objaverse_v1,7352393b15e742518d4c1df28fffee3b,Hinge,dynamic_rigid,0,1
objaverse_73551aa6ade44f5fb396f437a2f8ac52,objaverse_v1,73551aa6ade44f5fb396f437a2f8ac52,Chair,dynamic_rigid,0,1
objaverse_735f7039f2f84c8eb48ecea13967b1ca,objaverse_v1,735f7039f2f84c8eb48ecea13967b1ca,Box,dynamic_rigid,0,1
objaverse_73622641d52648df8bdef5da81f6f4bc,objaverse_v1,73622641d52648df8bdef5da81f6f4bc,Printer,dynamic_rigid,0,1
objaverse_7363fcdd2b644ab48d565bc7f1bf9972,objaverse_v1,7363fcdd2b644ab48d565bc7f1bf9972,Wagon,dynamic_rigid,0,1
objaverse_736bafbf63a045f080528e4f0b8cb552,objaverse_v1,736bafbf63a045f080528e4f0b8cb552,SpeakerSteroEquipment,dynamic_rigid,0,1
objaverse_736c071876764ad599ebaa6235a1e236,objaverse_v1,736c071876764ad599ebaa6235a1e236,Watch,dynamic_rigid,0,1
objaverse_736e3ea67480426da4013dbca5fb8d20,objaverse_v1,736e3ea67480426da4013dbca5fb8d20,Chair,dynamic_rigid,0,1
objaverse_7370199a9ce64332ad9f76a0e14273ca,objaverse_v1,7370199a9ce64332ad9f76a0e14273ca,Vase,dynamic_rigid,0,1
objaverse_7374193137af460e8161f15a9cd0a806,objaverse_v1,7374193137af460e8161f15a9cd0a806,Aquarium,dynamic_rigid,0,1
objaverse_73860325145a47e09d473d8e7d2f99d6,objaverse_v1,73860325145a47e09d473d8e7d2f99d6,SpeakerSteroEquipment,dynamic_rigid,0,1
objaverse_738ddfc31cd94e86b1e3fafe30dc6f84,objaverse_v1,738ddfc31cd94e86b1e3fafe30dc6f84,Dish,dynamic_rigid,0,1
objaverse_739f1a6be838419993fbc79f79dda2ff,objaverse_v1,739f1a6be838419993fbc79f79dda2ff,Bucket,dynamic_rigid,0,1
objaverse_73a26d8da4e44d18a3775c95bd5a970d,objaverse_v1,73a26d8da4e44d18a3775c95bd5a970d,Armor,dynamic_rigid,0,1
objaverse_73a349e6ed2446ecbbdeb83065519dc7,objaverse_v1,73a349e6ed2446ecbbdeb83065519dc7,TrophyCup,dynamic_rigid,0,1
objaverse_73aeb50753f440d0a721305c7e8deaca,objaverse_v1,73aeb50753f440d0a721305c7e8deaca,Box,dynamic_rigid,0,1
